R M
1.003021822784107542e+01 6.218363335564264238e-01
9.726114826335251706e+00 6.465368786916461108e-01
7.738650764953959538e+00 1.034126330645659619e+00
9.058133596367493823e+00 9.298053013174732984e-01
8.966442124471488029e+00 6.783598390927503274e-01
1.004973681593955881e+01 1.039990873232214064e+00
1.071446443074868426e+01 5.816842949573645116e-01
8.695981088578680129e+00 9.855489402745106764e-01
9.960331522200590371e+00 5.120557071883891087e-01
1.001188075309281622e+01 6.018771862235763326e-01
9.002487106560661090e+00 4.337857984312714077e-01
9.579695462618303736e+00 8.278826507759571296e-01
1.012835380752089876e+01 1.008375728947750849e+00
1.033318244414123299e+01 6.513723438758147743e-01
9.973322198619330337e+00 1.149536821352363791e+00
1.054941189988257122e+01 1.167417707273532779e+00
9.174473374797042169e+00 9.904642678702086922e-01
1.000628355193933672e+01 7.237218159503479020e-01
9.734587257966095919e+00 5.939691538615037292e-01
1.116796921264084119e+01 7.653055897701679378e-01
8.249694127602602123e+00 8.461889790867640482e-01
1.074434878480611744e+01 7.981806479493662732e-01
9.559616106647673917e+00 8.209223139757839682e-01
1.073340544659320273e+01 8.369030954321489135e-01
1.163752755679542439e+01 8.729237466240474808e-01
9.521180325144744216e+00 8.956526433718354774e-01
9.860627174964815111e+00 1.176296955788759924e+00
8.668831465795154401e+00 8.035911427676953878e-01
9.899640946014908849e+00 7.640508724572525612e-01
9.265753667781250869e+00 6.987123234145045103e-01
8.469825790097262441e+00 6.685796869757127947e-01
1.022172401345510906e+01 7.354175521345005517e-01
9.952693469669231519e+00 7.999052301129535580e-01
9.762983407450281703e+00 7.027607290278914398e-01
8.907278807888252103e+00 6.311587340092486009e-01
1.052030359551678274e+01 6.271746419853979626e-01
9.495208821866556903e+00 5.578470696975412757e-01
9.537018866789708227e+00 1.158699200978111188e+00
8.360348071936837044e+00 7.478204725780716045e-01
8.640267127276022308e+00 7.073752728185676020e-01
1.006547192417448144e+01 1.064190143501096086e+00
9.098350664843605884e+00 4.502401541778248140e-01
1.047961288171566352e+01 4.046882431999240248e-01
9.359674995768710204e+00 1.152656392192978885e+00
9.440447549819531048e+00 4.671231310601351994e-01
9.298806322120249490e+00 9.645216856074587675e-01
8.803448085069632612e+00 6.355940973714323539e-01
9.214398594196342884e+00 8.785884021155609958e-01
1.066121058496269924e+01 6.035919061022158028e-01
9.513127601324049110e+00 7.815960219387063646e-01
1.102256849197733679e+01 7.360545464696139906e-01
9.299829547497681759e+00 7.160395660104510451e-01
1.041441218255692647e+01 5.997028731448565964e-01
9.972335822981303721e+00 4.628829833754829481e-01
1.067857821689546682e+01 7.009072671585534486e-01
1.003120318299128932e+01 7.619943429740926311e-01
1.051968350981520217e+01 5.686327764816172525e-01
8.923279882382455952e+00 7.852997210577180587e-01
1.087755321644344875e+01 6.542584519888570149e-01
7.604575222901651443e+00 9.421381507759543084e-01
1.040036383853821178e+01 7.323832123733360344e-01
1.049939241083712460e+01 8.591725346277883091e-01
8.667004700772785952e+00 8.785809869530083471e-01
1.032795282332822495e+01 9.743319621003000419e-01
9.837250559423024399e+00 7.891919864739302959e-01
1.014911399640164547e+01 9.495513061302502944e-01
8.865083445160559350e+00 8.589336630456289035e-01
1.073575329878442375e+01 7.455602582303749726e-01
9.470740252557975580e+00 4.736555675050962422e-01
9.282702412819027415e+00 8.655608040533099290e-01
9.060665467573974396e+00 8.680280597092218109e-01
9.502489587635142954e+00 1.009894684355016725e+00
9.669611138686617480e+00 8.869630095645527623e-01
1.190847335481911529e+01 9.342404977611888928e-01
1.065525927558915598e+01 6.695514635205703780e-01
9.342943088369796811e+00 1.011056500863191987e+00
8.963359232422664746e+00 1.187446274396554591e+00
1.095534080195725402e+01 8.885098629380810964e-01
8.600336011997391950e+00 7.980482838336656615e-01
1.040238331536709993e+01 1.129708635149310414e+00
9.634936893592813689e+00 6.687955510015721750e-01
1.172682519300070503e+01 1.119209379408985683e+00
9.191694986214729468e+00 1.048735605864407283e+00
1.057690494870932163e+01 1.251206288126029520e+00
9.927935864426073564e+00 7.315068552890879872e-01
8.201183415088596718e+00 9.264877094275202341e-01
9.783826696299364301e+00 8.815755322578735509e-01
1.037033026628293619e+01 6.083052717950593324e-01
8.954223992110367902e+00 5.431965772172471230e-01
1.114323829552266609e+01 9.308411112554215716e-01
1.025497651318087122e+01 7.074515652209623084e-01
9.633304950461957006e+00 5.004059340148270252e-01
9.227946099773660649e+00 8.069012627421224826e-01
1.106875029005100153e+01 9.234567199704555307e-01
8.747390241504772845e+00 4.202772484104920769e-01
8.519519273604792886e+00 6.368602448431789353e-01
1.067141884924170370e+01 7.959440138969602341e-01
9.791859490040383918e+00 8.375598364521663619e-01
9.129399842536770393e+00 6.327273869742946477e-01
9.149831441776708374e+00 8.052466151484440893e-01
9.451936233428515521e+00 5.231166969729812433e-01
9.979455019279676264e+00 1.044967908044905247e+00
1.066089311350177304e+01 8.989102682821906720e-01
9.152435292593082750e+00 4.308334497487130710e-01
9.893662932818594768e+00 6.505129884771583271e-01
9.635909092059538494e+00 7.674554435131462071e-01
9.433568969562486473e+00 4.137887479218085862e-01
1.026136179841699914e+01 4.112877933635100125e-01
1.044748170843531732e+01 6.080615696747531107e-01
1.099167179118712312e+01 1.172336984963070705e+00
1.021848488344488004e+01 8.120973454272184533e-01
9.254581017177425650e+00 9.101715654815909495e-01
9.869344129124455023e+00 4.725789998998275454e-01
1.127088681264823578e+01 8.344386399795743481e-01
9.851354992103065200e+00 7.258092621219471852e-01
9.702872423385194622e+00 7.735784748561878033e-01
8.983429801762607525e+00 6.329630030551327557e-01
1.063782319453884107e+01 9.451705494458428891e-01
9.009587045424153118e+00 8.324576744547791396e-01
8.861038304183217917e+00 5.981385673877739340e-01
1.025107660547686095e+01 7.378323304719121012e-01
8.695166062012045671e+00 7.625176942473027575e-01
1.192910096798224195e+01 1.250262721059897775e+00
1.052431456074080529e+01 7.134044730337465445e-01
1.077049757862785739e+01 6.039973945998167171e-01
9.458560312832970496e+00 4.904532782109972677e-01
9.522906254939218940e+00 6.929625046390017751e-01
1.104065482351984429e+01 9.248068313577160193e-01
8.713434408684896937e+00 8.113347956619159085e-01
1.044436509408269309e+01 5.647012480107564958e-01
9.079674423644714665e+00 8.183501487456037449e-01
1.038044407620132503e+01 6.862154296704594536e-01
9.170775040858426763e+00 9.630019228095851869e-01
1.024004272249984027e+01 5.397079402307451979e-01
1.274135267836854268e+01 7.878967339740475806e-01
8.705002343828798672e+00 8.968794190442976877e-01
9.717562808747768344e+00 5.875681349394250574e-01
1.094099865280744766e+01 6.595820217844217126e-01
8.844130898458653078e+00 9.320537737161690428e-01
8.508859690344360516e+00 8.320612954523118887e-01
1.020956519427524967e+01 8.035236520925215231e-01
1.062238039639659526e+01 6.366964115807904889e-01
9.985765094020859323e+00 1.238812015068397221e+00
1.069442979719660514e+01 5.334153377012019748e-01
1.126135367307291624e+01 6.663968112269570421e-01
9.053421428196813281e+00 8.989776412895592594e-01
9.030591662277551279e+00 9.671426576441766176e-01
8.647666971256164459e+00 7.965613715701844733e-01
1.038943822060023869e+01 7.234724455439969226e-01
8.818979568403436886e+00 5.930666941338149645e-01
1.070684779643207563e+01 1.027955070737117005e+00
1.103854993517165894e+01 1.109919672074775487e+00
8.148738186908953907e+00 8.340217715963574863e-01
1.051083907307197585e+01 6.658063904695818991e-01
9.895403243888274858e+00 4.189583004914632092e-01
9.635658691047758850e+00 6.094774285246959966e-01
8.522622500137067902e+00 5.079230355324297896e-01
1.057504938214599832e+01 1.080857346511250316e+00
1.159527038697592971e+01 7.370048797676163055e-01
8.272250192315818040e+00 7.952122922191838805e-01
9.612836674249779279e+00 5.169008849616318901e-01
9.780359194107433041e+00 4.530170838319935722e-01
9.646397740287527611e+00 4.857761049419567767e-01
9.394335837839015824e+00 7.931665470891311465e-01
9.082129316142793840e+00 6.618068257901660312e-01
1.007210591126891153e+01 7.529835406691098854e-01
9.996847997666247210e+00 1.121612783457410334e+00
8.490996509780671886e+00 1.060974316762653302e+00
9.003777445562423765e+00 8.343171023593406455e-01
1.109935341749745241e+01 6.514762233920016188e-01
9.229001838961355730e+00 7.749313333748131249e-01
9.178956936655975340e+00 5.093592940540534464e-01
1.026260957416702269e+01 4.127693124198220653e-01
1.016286363563080464e+01 1.022290068325490076e+00
1.104756109987072854e+01 7.678058703343654257e-01
9.425474404842779208e+00 7.676781930223232076e-01
1.078902692774678762e+01 7.128518973394668556e-01
1.158926052383990601e+01 7.886355830859571592e-01
9.474051615409720739e+00 6.128343903088361300e-01
9.898932983497470417e+00 1.051393547497787573e+00
8.320585332608445128e+00 6.812702447564633612e-01
1.042344365958341967e+01 8.925748052326427651e-01
1.035440264652481801e+01 9.674871284428757656e-01
9.823177135431812701e+00 6.219119127002912251e-01
9.028349921933299882e+00 6.255206115741848150e-01
9.082759581134933313e+00 5.176137941531899767e-01
9.734387161693305757e+00 6.434181710518583897e-01
1.007455619322812979e+01 4.984175715471357293e-01
1.030821181071422288e+01 7.691452193676094895e-01
8.855901716161103110e+00 6.737757843272758063e-01
1.199847666299702453e+01 8.817364062795085555e-01
9.627490228602596289e+00 7.759028979911599677e-01
9.399513649014764383e+00 8.577393035807343580e-01
9.057750526067836816e+00 8.970845498569136600e-01
9.586947209398996250e+00 1.020131148409267663e+00
9.567204308843621163e+00 8.442604769967374523e-01
1.005779321024445139e+01 1.109951334774262444e+00
1.019227213240307961e+01 4.721103224409127774e-01
1.102954029955110826e+01 7.905251624554086032e-01
1.004939998671553347e+01 6.389050890325034260e-01
1.100379835666019446e+01 1.154879381774277292e+00
1.144342381595087588e+01 7.557229091269666021e-01
8.772790390887449163e+00 9.833009424647085606e-01
8.202155978613795639e+00 9.067327224441834588e-01
9.808721612834705894e+00 7.944658582590754525e-01
1.114329368540042609e+01 6.620782009234936760e-01
8.953952431472217199e+00 6.729575951387074539e-01
1.067127788305809588e+01 6.630512606930445418e-01
9.520732392182519988e+00 4.147454927397173918e-01
9.563464215608680874e+00 5.735158040400720747e-01
9.722523779320944470e+00 7.546828096480919790e-01
1.034809340097469743e+01 8.923424824291449342e-01
9.827367734461349258e+00 7.563366279010623749e-01
1.002314817575101813e+01 8.011929706423042141e-01
1.146388758181150713e+01 8.118659834532925279e-01
1.000541171595604695e+01 5.322492817441819568e-01
9.150618302215109523e+00 3.787813193801497502e-01
9.519440509848639209e+00 9.676784188593336999e-01
9.355324420787319184e+00 8.058163483384327419e-01
9.905878903251608136e+00 8.292589362922345719e-01
1.049648469781416260e+01 7.897998060615278870e-01
1.019532041726013105e+01 5.938146941037166782e-01
9.145115407815934461e+00 8.631368097812258666e-01
1.050829641924092428e+01 8.771861412698136462e-01
9.037893983315147040e+00 9.055748950743597314e-01
8.093995211987657257e+00 8.744739714062005342e-01
1.029305943432025749e+01 8.740947847549388472e-01
8.960791879559796058e+00 7.689731918840924108e-01
8.717512082212834912e+00 9.297789981133121051e-01
1.025415608069281248e+01 7.049225496161131144e-01
1.024553117855059625e+01 5.305038162038661076e-01
8.830120518437251320e+00 6.914462712009468159e-01
1.039526204854304048e+01 8.046780862230091813e-01
8.600314008942230970e+00 8.105703214282774516e-01
1.012355403113297925e+01 7.583929629421699570e-01
1.096204120587020370e+01 1.198200899379080697e+00
1.147437073841271093e+01 1.216170459786291680e+00
9.038910796876393761e+00 7.383660470862863923e-01
1.041522184456843547e+01 1.005820510250865718e+00
9.536847695797039393e+00 7.408193808590699536e-01
7.751601264173954675e+00 8.786088438501906683e-01
9.200166678689775779e+00 9.278569754408195758e-01
8.503165315559158444e+00 9.382128663875095587e-01
1.164788766844735690e+01 6.656828769386557987e-01
9.614715100024580963e+00 1.027393641840142813e+00
1.062262667851211440e+01 5.580609493141216459e-01
9.778164457152797695e+00 6.789934779527215802e-01
9.869071683913459125e+00 4.809322983167911847e-01
1.027754116299527531e+01 8.264296777870834276e-01
8.291721029894057793e+00 7.616499133151812817e-01
1.083468703958647517e+01 5.751264286551680538e-01
1.055962290814121829e+01 8.650035946188596725e-01
1.030746081367400002e+01 1.101304318791895831e+00
1.079875944462465398e+01 6.661933991620808682e-01
9.652911881302994601e+00 5.722515115853321621e-01
1.009824495644317111e+01 6.326254532501621730e-01
1.143080192651395777e+01 9.974458153839858010e-01
9.460583427062267958e+00 7.463801879248200821e-01
1.185603660434806272e+01 7.959695944746694174e-01
9.435799866210034637e+00 1.003600990840994189e+00
1.019635609142507349e+01 8.159020575593605162e-01
1.042881501974441427e+01 6.862334236693956591e-01
9.146353263977839987e+00 8.166797504569053290e-01
9.926250530615934764e+00 5.415651923292641445e-01
9.837978406020335242e+00 9.325029597146812232e-01
9.407623445481778646e+00 4.549622404376697515e-01
1.001300494939222219e+01 9.370567281569317508e-01
8.590550565201295896e+00 6.299734220710868637e-01
8.973401376715500533e+00 5.050732154508641436e-01
1.002726949656661937e+01 6.650862540859514560e-01
1.014327299784943293e+01 5.225931030892837503e-01
1.018368533628983563e+01 8.132288626324846170e-01
9.396263538744666022e+00 1.140073784831324932e+00
1.002396100513700006e+01 7.076734901085830476e-01
1.023581663901211769e+01 3.980186797310484303e-01
9.735136610020543202e+00 6.978431114077605635e-01
1.011697717761944659e+01 7.880605914452902816e-01
9.790404786836823803e+00 5.766650647789755002e-01
9.732397479597008072e+00 5.527185330592077062e-01
1.120265080406431757e+01 7.205697649565474538e-01
1.082262837230663877e+01 8.538379702993639242e-01
1.067401138588743592e+01 8.143826541942761343e-01
9.455082337715520424e+00 7.485814035820848034e-01
1.162154611442931440e+01 9.205415912346039953e-01
8.686168472784530081e+00 8.626204984667052988e-01
9.442040701910256573e+00 6.612513138630227161e-01
1.146848785636423784e+01 5.529874298272754451e-01
1.048363737198393153e+01 7.119837398387640626e-01
9.309713927812627077e+00 1.086612916015853081e+00
1.009199581608059049e+01 9.176633819299521155e-01
9.189858572829965766e+00 6.618260395256703177e-01
9.289746738783353663e+00 8.047165553900277324e-01
8.758317495289515975e+00 6.394454987504678556e-01
9.518490298407606076e+00 7.670166832530851408e-01
1.083450902388566561e+01 5.761630977299709855e-01
8.666329799435349202e+00 8.107520922338586900e-01
1.076905643756222908e+01 9.512164445360542508e-01
9.870109303312055715e+00 9.646235833704861484e-01
9.578437599108589495e+00 1.069720181706351747e+00
9.499714843792300911e+00 6.516131401724052363e-01
1.049833716397348837e+01 7.600617120424582041e-01
8.998936739857569478e+00 7.303583380566497363e-01
9.617926692344209272e+00 5.007038150064599957e-01
9.811571135718216041e+00 6.203486776573159389e-01
1.014958651974643189e+01 7.496137862618230674e-01
8.736938137378462699e+00 4.455886096849845934e-01
9.361757594352518197e+00 6.380601433702788317e-01
8.666605309736773677e+00 8.383481574570171846e-01
9.609398928753991598e+00 6.258228314347781263e-01
9.464739402190653905e+00 4.674718842301340271e-01
9.973676314196037396e+00 8.446786715780537635e-01
1.066704716284826659e+01 5.191219387141985386e-01
9.988702172376779487e+00 6.151926334125583651e-01
9.929456403910485562e+00 6.510703420519758922e-01
1.023310054668235125e+01 7.710099693837595414e-01
9.851087871834746323e+00 5.196042073187872035e-01
1.028961630358810986e+01 8.846943212717561789e-01
